id;text
ID196;Валентина, приветствую! Это то что нужно. Согласовано.   .
ID196;-
ID196;-
ID196;-
ID196;Добрый день, Максим! Спасибо за теплые слова. Погружение, действительно, проходит интенсивно. Не могу не воспользоваться случаем, поздравить тебя с Днем Рождения! Всех благ.  К делу. При первом приближении я бы сделал акцент в стратегии на вопросы безопасности и надежности коботов. Также необходимо повысить приоритет защиты от киберугроз. В области экспансии на новые рынки интересным представляется Индия и Юго-Восточная Азия, а также Южная Америка. Это активно развивающиеся рынки с большим потенциалом. Сильными сторонами компании являются широкая линейка продуктов и фокус на экологию.  . 
ID196;Максим, предпочтительнее всего выглядит предложение DeadLeague. Здравая цена, мировой охват, неограниченные рекламные возможности.   .
ID196;-
ID196;-
ID196;Владимир, это отличная инициатива. Поддерживаю. Дайте детали за счет чего мы могли бы обеспечить такой рост?!   .
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID196;Евгения, приветствую! Давайте поступим так, вы составите список по следующим критериям: 1. Все мои руководители 2. Все мои прямые подчиненные -2 3. Все руководители бизнес-юнитов -2 Дальше мы с вами вместе скорректируем его до необходимого объема. Спасибо.  !
ID196;-
ID196;-
ID196;"Герасим, на Тайване сейчас не спокойная политическая ситуация. я, думаю, нам необходимо оперативно заключить договор на поставку аналогичных чипов с альтернативным поставщиком. Просьба проанализировать максимально быстрый источник поставки и рассчитать новую дату поставки для компании ""Новая Сибирь"". Так же необходимо продумать компенсацию от нашей компании за срыв срока. Жду от вас ответа до 15:00.  .  "
ID196;-
ID196;Светлана, необходимо оперативно организовать комиссию и провести тщательное расследование. о дальнейших действиях пока говорить рано, максимально быстро нужны оперативные данные. Необходимо выделить финансирование на лечение и реабилитацию мальчика.   .
ID196;Светлана, основным тезисом должно быть, что Коботы не заменяют людей, а  в коллаборации помогают людям выполнять тяжелые и рутинные дела, сохраняя безопасность.
ID196;-
ID196;-
ID196;-
ID196;Мария, пришлите метрики которыми пользовался мой предшественник, этого пока будет достаточно.   .
ID196;Калерия, добрый день! Необходимо идти в тираж! Нелли, просьба согласовать возможность найма в соответствующих регионах дополнительных сотрудников. Марина, просьба дать финансовую оценку и источник финансирования до выхода проекта на окупаемость.   .
ID196;Валентина, добрый день! Подойдет вариант БЮДЖЕТ.  Спасибо.  .
ID196;Светлана, приветствую! Пока не вижу смысла отвечать на данные сообщение. Сейчас нужно заняться делом. Уверен уже в ближайшее время отношение изменится в лучшую сторону.   .
ID196;-
ID196;Добрый день, Михаил. Разделяю важность вопроса.  Я бы хотел взглянуть на эскизы возможных вариантов. Жду вас у себя в пятницу. Достаточно времени на подготовку материалов?    .
ID196;Элена, карманный кобот существенно проигрывает умному браслету - он дороже, тяжелее. преимущество в менее чем на 10% большего охвата параметров незначительное. Нужно большее параметров для сравнения. Пока кажется, что мы потратили полгода и кучу денег впустую. Просьба сделать развернутый анализ технологий и с проектными документами в среду в 9:00 ко мне - будем разбираться.   .
ID196;Елизавета, добрый день! Вопрос крайне важности. Мне необходимо время, чтобы внимательно посмотреть на все детали и ньансы производственных процессов компании и понять направления для улучшения. Думаю, целесообразно перенести встречу на вторую половину недели. Спасибо за понимание.   .
ID196;Добрый день, Алекс! Уверен, что вы будете проводить выбор поставщика на конкурсной основе, а не на основании моего предпочтения. Исходя из далеко не полного, необходимого для принятия решения, набора параметров наиболее выигрышно смотрится китайская компания. они давно на рынке в целом, дают лучшее предложения по деньгам и исходя из достаточно продолжительной гарантии отвечают за качество результата.  . 
ID196;Нелли, ниже текст письма:  Дороги друзья, хочу поблагодарить сотрудников юнита CobotEntertainment -  неотъемлемую часть нашей корпорации за достижение высоких показателей роста прибыли на 9,3% по сравнению с предыдущим кварталом. Вы являетесь образцом нацеленности на результат для остальных подразделений. Так держать ребята, я очень рад работать с вами в одной корпорации!  
ID196;-
ID196;Марина, индексация всем кто работает в компании свыше полугода по коэффициенту 6%. Достижения мы оценим другим, более подходящим способом - премии или нефинансовой мотивацией.   .
ID196;-
ID196;Елизавета, открытие лабораторий и переход на работу с внутренними поставщиками будет полезно не только бизнес-юниту COBOTSpace и компании в целом. Это позволит открыть новые рабочие места и как следствие снять социальную напряженность. Отличная инициатива. я проработаю детали и вернусь через неделю.   .
ID196;-
ID196;-
ID196;-
ID196;-
ID196;Роберт, спасибо огромное за поддержку! Уверен, что оправдаю ваши надежды.  
ID196;-
ID196;-
ID196;Нелли, еще раз тебя приветствую! Инициатива отличная. Нам точно нужны молодые специалисты - это креатив, свежая кровь, неординарность мышления, новые идеи. На прошлом месте работы не успел открыть Джава-школу в Самаре, отличная идея была. Ну ничего, будем развивать молодежь здесь. Над деталями подумаю. Нужно дня два.   .
ID196;Мария, краткие ответы на вопросы: 1.3 достижения: у меня растут двое замечательных детей, я участвовал в двух больших программах: в рамках одной мне удалось раскачать надежность систем до 99,99 и обеспечить новый уровень предоставления услуг клиентам, в рамках второго проекта мне удалось спасти стратегическую для организации программу разработки новой платформы. 2.Системный анализ, оперативное принятие решений, погружение в детали 3.Иностранный язык, презентационные скилы, усидчивость 4.Не общался с одним из удаленных юнитов более года, Оставлять решение проблемы на потом, недоразобрал инцидент до корневой причины 5.Необходимо общаться с подчиненными регулярно, даже если есть ощущение, что там все хорошо. 6.Декомпозировал процесс, находил самый не оптимальныйучасток, детализировал его до мелочей и устранял или ускорял самый медленный этап 7.Быть лидером – это вести вперед к так чтобы трудности были незаметны, это значит быть примером во всем и быть готовым помочь даже в том, в чем тебе самому бы помощь не помешала 8.Компания Cobots должна завоевывать не только рынок, но и сердца. При таком масштабе бизнес не будет развиваться, если социум не принимает то, чем занимается компания. Нужна большая программа по связям с общественностью, которая позволит снять агрессию, сделать продукцию дружелюбной, необходимой всем слоям населения. 
ID196;Мария, добрый день! Поговорите с Александром Рыбаковым руководителем COBOTHome, он должен быть в курсе.   .
ID196;-
ID196;-
ID196;-
ID196;-
ID196;Милена, добрый день! Все хорошо, отправляйте.   .
ID196;-
ID196;Александр, добрый вечер! Тендер весьма интересен. Сумма контракта весьма значимая по сравнению с затратами. Контракт может принести хорошую прибыль. Так же у нас появится новый конкурентный тип кобота.  .
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID196;-
ID197;Никита, благодарю за доверие. Ты выстроил великий бизнес, меняющий жизнь людей не только на этой планете, но и за ее пределами. Я сделаю все возможное для его развития и вовлечения твоих - а теперь моих - коллег.  Спасибо и всегда на связи!
ID197;#ERROR!
ID197;-
ID197;Коллеги, посмотрите, пожалуйста, на контент конференции. Аудитория небольшая, но надо выяснить кто это - если бизнес или медиа - возможно будет интересно рассмотреть. Решение по участию за Светланой. Проинформируйте, что решили.
ID197;#ERROR!
ID197;Елизавета,  ROI в обоих проектах привлекательный: позволяет окупить инвестиции в течении первого года при 40% спросе от кейса для AR и 30% для VR.   Однако рынок быстрорастущий (31%) и занимать позиции по нему необходимо быстро.  Наша доля быстро растет в течение последних 4 лет, но до сих пор разрыв 8пп с первым игроком.   В связи с этим я предлагаю:  - сделать валидацию бизнес моделей – отв Марина (фин) и Михаил (маркетинг)  - запустить AR проект в течение полугода.  - 1.5 года слишком долгий срок для работы в этой отрасли. найти возможность применить lean startup методологию, сократив инвестиции в VR проект вдвое и срок запуска за полгода. Альтернативно – рассмотреть acquisition  одного из существующих игроков в области VR / поставщика сценариев MVP позволит быстро выявить текущие предпочтения и наращивать базу сценариев для быстрого масштабирования успешной бизнес модели.  
ID197;Элена, добрый день,   Спасибо за указание на проблему. Между вами, Майком и мной нет никаких сомнений по необходимости наращивания инновационности и современных технологий в компании. Я предлагаю сделать следующее по данному направлению:   Quick win / краткосрочно:  1. Пролидировать в своей команде создание бизнес кейса по этим внедрениям (возможно с ресурсами Марины Лугиной) 2. Обсудить Получить buy in от Марины на финансирование этого проекта.  3. Придти с деньгами к Майку. Я уверен, вы получите от него поддержку.   Long term:   Я хочу увидеть от вас в течение недели концепцию кратного увеличения количества принятых рынком инноваций на горизонте 1-2 лет.  Есть предложение пересмотреть количество R&D центров, сократив неэффективность и затраты на содержание, реинвестировав часть освбожденных средств в разработки.  Также посмотрите на возможные M&A или совместные исследовательские центры с профильными поставщиками в области AI, тактильных ощущений, VR/AR. Нам нужен прорыв в Entertainment, Home и Travel - все, что дает людям эмоции от выполненной работы или пережитых ощущений.  Через 2 недели мы делаем общее собрание всей компании, я хочу попросить вас быть ключевым спикером по новым горизонтам разработок. 
ID197;-
ID197;Светлана, связись с орг-рами, мы дадим фамилию завтра.  Нелли, как только что написал, давайте сделаем системное решение, скоммуницируем его коллегам. Сегодня решение принимать не будем. 
ID197;Максим,  я предлагаю этот вопрос обсуждать после общего решения по стратегии.
ID197;Светлана, спасибо  @Нелли - дай, пож-та, короткий бриф по последнему вопросу и ссылку на страницу с вакансиями. 
ID197;-
ID197;Светлана,  извинения будут означать признание ошибки, а мы пока не уверены, что она есть.  Я предлагаю включить заявивших покупаетелей  в группу работы с R&D и вместе разобраться с проблемой.   Элена, включитесь в этот вопрос отделом качества и выявите насколько массовая проблема с устройствами. Если это системная ошибка - подготовьте план buy back или upgrade за счет компании.   Александр, делегирую этот вопрос и решения по нему тебе.  Назначьте статус митинг через 5 дней на четверых. 
ID197;-
ID197;Александра, мы будем переводить компанию на работу в open space и shared/reserved meeting room spaces.  Сейчас ключевой приоритет - инвестиции в R&D и маркетинг.  Минимальный по стоимости вариант - ОК как комната для переговоров. 
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;Максим, добрый день, я не боюсь довести историю до суда, но в общей стратегии развития кобототехники важно обеспечить максимальное принятие концепции безопасности. Исходя из твоих вводных, ответственность на стороне потребителя. Андрей выяснит вопрос компенсации, и я предлагаю рассмотреть возможность 50/50 ответственности. Для нашего R&D это будет стоимость кейса по предотвращению подобных ситуаций в будущем (автоматическое отключение кобота, автоматический вызов полиции и тп).  Андрей - назначаю ответственным за доведение вопроса до позитивного разрешения. 
ID197;Валентина, спасибо, если этот вопрос назрел некоторое время назад, то еще 2-3 дня есть для его обсуждения. Поставьте 20мин в календарь в конце недели для обсуждения текущего состояния дел, вариантов офиса. Но я хочу увидеть также альтернативные решения по удаленной работы, частично дистанционной и тп, по бизнес юнитам и функциям. Спасибо.
ID197;-
ID197;-
ID197;-
ID197;-
ID197;Максим, в первую очередь я предлагаю переадресовывать эти предложения напрямую мне и моей команде, это часть операционного маркетинга, я не считаю, что ты должен тратить время на эти истории.  Если ты хочешь услышать мое текущее мнение по оценке, то покупка команды не является повышением или развитием нашей ключевой компетенции в создании коботов. Я вижу спорт одним из новых необходимых элементов стратегии, но не через непрофильный актив.   Остальные две опции заслуживают внимания  а) по причине охвата, стоимость на качественный контакт при условии 12 мероприятий в год составит около 6$/1000   б) возможность формировать адженду развития в России.   Я предлагаю поставить вопрос на паузу до открытия подразделения киберспорта, чтобы данные мероприятия, если они будут реализованы, были частью стратегии. Дай знать, если есть еще какой-то контекст, необходимый для рассмотрения - если есть политическая адженда, Михаил проработает этот вопрос.  
ID197;Елизавета, принял,   Светлана - узнай детали. Выступление и спикер - твое решение.
ID197; Виктор, принято, спасибо за сигнал.  Взял на личный контроль. 
ID197;-
ID197;-
ID197;Коллеги, СРОЧНО:  в течение 15 минут пришлите мне по 3 буллет поинта  а) что компании необходимо для развития б) что мы предлагаем как институт регулирования  Евгения, если есть протоколы или адженда для прошлых встреч с Никитой - пришлите срочно. 
ID197;-
ID197;-
ID197;-
ID197;-
ID197;Евгения, составьте предварительный список:  совет директоров my direct reports + 1 человек из подразделения на их выбор  @Alex to advise:по 1 представителю от ключевых поставщиков и B2B клиентов @ светлана - по одному представителю ключевой прессы. Также можем сделать 1-2 эксклюзива.   any other ideas? 
ID197;Нелли, спасибо,   это не тот человек, которого я буду готов взять in the bus, точно не на позиции Sports Head or Corp network dev:  - отсутствием drive for result - низкая системность в работе над проектами / с командой - low business agility.   Спасибо, ищем дальше.  
ID197;-
ID197;-
ID197;-
ID197;Светлана, подготовьте реактивный пресс-стейтмент. Проактивную коммуникацию не давать.  Мария, оцените уровень обсуждения внутри компании. Подготовьте коммуникацию. Основные мессаджи: сочувствие семье, безопасность как ключевой приоритет, инновации, разбираемся с ситуацией
ID197;-
ID197;-
ID197;-
ID197;- изменения в регулировании программирования коботов коботами: перепрофилирование персонала на customer experience, повышение продаж / повышение налоговых отчислений  - создание списка государств или ассоциаций - виртуальных доверителей в области оперирования перс данными: возможность развития geo-agnostic платформ по управлению коботами, повышению трансграничных операций, развития экспорта   - стимулирование расширения региона действия федеральной программы доступной связи, создание региональных иннополисов – перетекание рабочей силы в регионы, создание новых рабочих мест, домохозяйств и привлечение коботехники  -  снижение уровня risk acceptance при проведении опасных или почти опасных работ людьми – меньше травм/расходов на медицину – большое коботехники  - обязательство укомплектовывать новые жилые дома минимальным набором коботехники home & entertainment, а коммуникации / пром и нежилые помещения – security / инспекционными коботами – автоматический спрос + повышение качества жизни + безопасность  - включить в лицензию страховщиков, кредитных организаций требование коботометрии клиентов – меньше риска при скоринге, больше прибыли больше налогов, больше продаж перс коботов Та же логика в транспорте  - обязательная сертификация VR / AR trips, вывод серых разработчиков с рынка, понижение психологических травм / повышение продаж белых разработчиков.   Если будет необходимость – готов еще дать идеи по профильным ведомствам.  
ID197;-
ID197;Калерия, хорошие новости по исследованию.  Есть ряд вопросов:  - какие из предложенных должностей можно оптимизировать - как можно repurpose существующий персонал, расширив зоны отвесттвенности  - какие инвестиции требуются / какой ROI - как выглядит кейс в цифрах прироста персонала vs прибыли  - какие есть возможности для аутсорса - какие есть возможности для интеграции с другими BUs?   Пожалуйста, рассмотрите эту ситуацию комплексно и давайте обсудим кейс. Таргет - как запустить систему, оставшись flat в стоимости персонала? 
ID197;-
ID197;Светлана, спасибо.  На волне запроса - проработайте план по persona building,  фокус на цитируемости изданий/каналов.  Мы должны появиться с эксклюзивным интервью в 5 из топ 10 каналов течение месяца.  Сделайте KPI по цитируемости Никиты и конкурентов CEO по прошлому году, план по интеграции меня в сообщество.  Также, проработайте с михаилом ближайшие запуски - нам нужен Quick win, который даст кредит доверия внутри и снаружи компании. Ближайший известный мне - AR  travel,  но это через полгода. 
ID197;-
ID197;Михаил, я разделяю стратегию на повышение узнаваемости и consideration бренда.  Ребрендинг - это не цвета, а продукт в первую очередь  Мы будем обновляться инновационно / технически + меняется концепция компании на что-то вроде your best partner/ better than partner (земля, космос итп / безопасность / полное доверие / человекоцентричность итп) + создаются поддерживающие продукты.   Создаю рабочую группу, Михаил лидирует процесс, в течение 2 недель давайте посмотрим на наш пайплайн продуктов по юнитам / R&D. От михаила жду в первую очередь концепцию, подкрепленную insights / consumer problem statements. Мы будем меняться, и это процесс на всю компанию, а не только маркетинг/ логотип. 
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;Елизавета,  Развитие инноваций находится в первом стратегическом приоритете.  Если я правильно понял, то при тотальных затратах в 3млрд мы получим экономию в третий-четвертый год в размере 10% от общей(?) себестоимости, или 27 млрд.  Я настроен позитивно, мы должны рассмотреть этот вопрос в концепции:  1 - общей оптимизации количества locations  R&D центров 2 - источников повышения финансирования инноваций.  3 - сроки - 3 года длинный горизонт для этих инвестиций.   Марина, какие есть альтернативные возможности для снижения затрат?    Элена готовит портфельное предложение по развитию R&D центров, предлагаю включить это предложение в часть стратегии.   Также я предлагаю договориться о ко-инвестмент с поставщиками в области этих исследований, так как бенефициарами будет являться вся цепочка.  
ID197;Антон, добрый день,   Вопрос действительно насущный.  Как вы знаете, наша компания всегда выступает за безопасность и инновационное развитие данной отрасли.   Данный вопрос действительно требует проработки и всестороннего обсуждения. Мы готовы к диалогу и участию в рабочей группе.    Антон Кузнецов свяжется с вами для понимания дальнейших шагов и таймингов, мы сформируем предложения и предоставим для обсуждения.  
ID197;-
ID197;-
ID197;-
ID197;Роберт, спасибо за приветствие.  Вы создали великую компанию. Я искренне надеюсь, что вместе с командой мы сможем продвинуть дело вашей жизни далеко вперед.   Я предлагаю назначить нам время для ужина или завтрака, познакомиться и обсудить вопросы, вызывающие у вас беспокойство.
ID197;-
ID197;-
ID197;-
ID197;-
ID197;Мария, я предполагаю, что вы могли этот вопрос напрямую решить с Андреем.   Андрей, пожалуйста, разберитесь. Меня из копии исключите. Спасибо
ID197;"Светлана:  ""Искусственный интеллект построен на системе глубокого анализа данных. Что это значит? То, что нам - людям - кажется обыденным - например, отличить кошку от собаки, у компьютера занимает миллионы операций. Когда мы отличаем кошку от собаки - для нас это нормально и мы не считаем это ""черным ящиком"". В алгоритме происходит то же самое: набор большого количества сравнений, каждому из которых присваивается ноль или единица, становятся финальным результатом - да, кошка или да, собака. И если проверка финальной гипотезы показала, что нет, не кошка, а собака, компьютер меняет внутри соответствующие единицы на ноль. Поэтому никакого черного ящика нет - есть лишь системный код, который учит систему учиться на собственных ошибках. И делая некоторые операции гораздо быстрее человека этот код создает новые условия для жизни, работы и отдыха. """
ID197;-
ID197;-
ID197;-
ID197;Милена, добрый день,  Читают заголовки. Я предлагаю сделать его более информативным и связанным с брендом & catchy.Варианты:   CobotNanny - новая няня, которую можно разобрать и собрать.  CobotNanny превратила няню в игрушку.  CobotHome представил новую  версию няни: няня и игрушка в одном устройстве.   Светлана - сделай fact checking. Решение за тобой. 
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID197;-
ID198;Поехали
ID198;Герасим, прошу срочно дать комментарий к встрече с ФИ: 1. Абсолютный прогнозируемый эффект от 30% снижения затрат 2. Какие дополнительные синергетические эффекты мы получим и сможем предложить партнеру? 3. Какова наша альтернатива партнерству с ФИ? Уверен, вы прорабатывали параллельные варианты. Заранее блоагодарю, хорошего дня.
ID198;-
ID198;Нелли, приветствую. Подготовьте, пожалуйста, анализ эффекта по нашему опыту участия в этом и подобных формумах и назначьте встречу для принятия решения на 13 октября
ID198;Елизавета, понимаю, что опоздал с ответом.  Решение уже принято, прошу вернуться для синхронизации с моим выводом. 3 рынок, как самый безопасный для входа на территорию с минимальной конкуренцией, средней покупательской способностью и концентрированной целевой аудиторией
ID198;Елизавета, если ответ действительно нужен настолько срочно, то руководствуемся финансовым результатом, приведенном в твоей справке. Идем в бОльший финансовый эффект для компании, VR
ID198;-
ID198;Алексей, круто!  Погрузи меня в подробности успеха и участников команды. Договормися о встрече через неделю
ID198;-
ID198;Писал ранее, мне сложно принять решение в моменте. Дайте свои за и против. С учетом высокой инициативы и запроса Андрея, обратите внимание на него - как оцениваете его энтузиазм? Вернитесь по времени, обозначенному в предыдущем письме, пожалуйста
ID198;Максим, это одна из важнейших стратегических задач на ближайшие 2-3 года. Ее точно принимаем в проработку. Здесь очень важна глубокая финансовая аналитика проекта, учет влияния очеловечивания на восприятие коботов и соблюдение макисмального уровня безопасности для пользователя. Нужно создавать кроссфункциональную проектную группу, что понять, в каких направлениях будет самый быстрый и серьезный эффект. У меня нет понимание, нужно ли очеловечивать СМ, нужна экспертиза подчиненных. После анализа запроса рынка, наших возможностей и экономики я вернусь к тебе с презентацией проекта 
ID198;-
ID198;Нелли, у обоих кандидатов выдающиеся достижения. Верхнеуровноево я всегда за развитие внутренних кандидатов. Но и внешний опыт всегда полезен. Назначайте очные собеседования в формате 30 минут для принятия решения
ID198;Добрый день, Светлана.  Мне близок вариант 1. Если у вас нет предпочтений в других вариантах, идем по нему. Если есть - дайте ваши аргументы
ID198;-
ID198;Вернусь к вам через месяц. Пока это не первоочередной важности задача
ID198;-
ID198;Прошу вернуться с анализом финансовых перспектив обоих вариантов на горизонт в 3 года. У обоих вариантов есть плюсы и минусы.
ID198;Алексей, в перспективе 10 лет по предоставленным тобой данным объемы продаж Вьетнама вплотную приблизятся к Японии. Поэтому оголять сегодня растущий рынок, имхо, неправильно. Но если у тебя есть дополнительная аргументация, прошу вернуться с ней ко мне. И проработайте перспективы расширения поставок за счет потенциала развития логистической цепочки через Индию. Искренне верю в хорошие перспективы сотрудничества с ФИ, хотя сегодняшние переговоры и были не амыми успешными
ID198;Григорий, предложение покартелить новому СЕО выглядит просто странно. Давайте сначала поближе познакомимся, рад буду обсудить перспективы совместной работы на рынке. Попросите своего помощника назначить встречу. 
ID198;Нелли, вы лучше меня знаете возможности и зоны роста каждого кандидата. Проше принять решение самостоятельно. Если нужно, прийдите на утверждение с аргументами
ID198;Готовьте кейс. Направление безопасности - наш приоритет
ID198;Джефф, приветствую. Если коротко - то отрицательно. Запрос на снижение КПЭ в 4 квартале - нонсенс. Подготоьте детальный анализ и назначайте встречу через помощника, обсудим
ID198;Максим, считаю правильным закрыть вопрос в досудебном порядке, если Андрей не выскажет аргументированной иной позиции.  Светлана, прошу принять в подготовку кампанию по информированию о недопустимости нарушения правил эксплуатиации коботов.
ID198;Валентина, для принятия решения фотографии будущего офиса (классной фотографии) явно не достаточно. прошу совместно с Мариной проработать эффект от перемещения и сразу посмотреть на альтернативные варианты
ID198;Элена, привет. Однозначно стоит. Но с условиями я прошу определиться вас и вернуться ко мне с предложениями. Мы немного отстаем от конкурентов в темпах развития иноваций в последний год и нам необходимо искать возможности создания новых центров разработки
ID198;Выход но новые рынки и расширение присутствия - Индия, Австралия, Южная Америка. Фокус на кастомизацию и очеловечивание коботов Переход на экосистемную модель продажи сервисов и устройств Диверсификация поставок и снижение зависимости от сбоев у поставщика. Предлагаю обсудить это в формате, что партнер может предложить 
ID198;Максим, в такой срок я могу предоставить только верхнеуровневую оценку. Кратко - она в том, что мы отстаем по степени очеловеченности нашего продукта и нам следует сконцентрироваться на ее повышении в ближайшем периоде. Также, с участившимися киберугрозами, мы обязаны уделять большее внимание кибербезопасности и быть лучшими по этому направлению. Кроме того, в развитии нам нужно уделить внимание выходу CH, СМ, CF на рынке, где мы уже представлены продуктами CE&CB
